transaction_id,account_number,transaction_date,amount,transaction_type,merchant_category,is_flagged
4872,ACC-241621,2026-02-16 15:43:18,1056.44,EFT,Retail,0
4873,ACC-967423,2026-02-16 15:43:18,6505.8,EFT,Retail,0
4874,ACC-870131,2026-02-16 15:43:18,1940.41,EFT,Retail,0
4875,ACC-490052,2026-02-16 15:43:18,9576.5,EFT,Retail,0
4876,ACC-610682,2026-02-16 15:43:18,3728.98,EFT,Retail,0
4877,ACC-723154,2026-02-16 15:43:18,9753.15,EFT,Retail,0
4878,ACC-163921,2026-02-16 15:43:18,9569.4,EFT,Retail,0
4879,ACC-988577,2026-02-16 15:43:18,2216.67,EFT,Retail,0
4880,ACC-160346,2026-02-16 15:43:18,8960.25,EFT,Retail,0
4881,ACC-736104,2026-02-16 15:43:18,6969.97,EFT,Retail,0
4882,ACC-758975,2026-02-16 15:43:18,5670.66,EFT,Retail,0
4883,ACC-543260,2026-02-16 15:43:18,5463.35,EFT,Retail,0
4884,ACC-668524,2026-02-16 15:43:18,3960.51,EFT,Retail,0
4885,ACC-313946,2026-02-16 15:43:18,9330.69,EFT,Retail,1
4886,ACC-965573,2026-02-16 15:43:18,9521.66,EFT,Retail,0
4887,ACC-569287,2026-02-16 15:43:18,9803.95,EFT,Retail,0
4888,ACC-772516,2026-02-16 15:43:18,7231.46,EFT,Retail,0
4889,ACC-730552,2026-02-16 15:43:18,3810.36,EFT,Retail,0
4890,ACC-886236,2026-02-16 15:43:18,9579.59,EFT,Retail,0
4891,ACC-974038,2026-02-16 15:43:18,3487.51,EFT,Retail,0
4892,ACC-194694,2026-02-16 15:43:18,352.01,EFT,Retail,0
4893,ACC-276547,2026-02-16 15:43:18,3997.62,EFT,Retail,0
4894,ACC-867069,2026-02-16 15:43:18,305.44,EFT,Retail,0
4895,ACC-898734,2026-02-16 15:43:18,6499.44,EFT,Retail,0
4896,ACC-987878,2026-02-16 15:43:18,1708.4,EFT,Retail,0
4897,ACC-964452,2026-02-16 15:43:18,1186.98,EFT,Retail,0
4898,ACC-283443,2026-02-16 15:43:18,8831.79,EFT,Retail,0
4899,ACC-435294,2026-02-16 15:43:18,4494.97,EFT,Retail,0
4900,ACC-370615,2026-02-16 15:43:18,1139.15,EFT,Retail,0
4901,ACC-996282,2026-02-16 15:43:18,9767.76,EFT,Retail,0
4902,ACC-595944,2026-02-16 15:43:18,664.18,EFT,Retail,0
4903,ACC-275912,2026-02-16 15:43:18,9404.63,EFT,Retail,0
4904,ACC-782489,2026-02-16 15:43:18,4437.82,EFT,Retail,0
4905,ACC-449545,2026-02-16 15:43:18,1100.81,EFT,Retail,0
4906,ACC-636429,2026-02-16 15:43:18,8243.97,EFT,Retail,0
4907,ACC-276625,2026-02-16 15:43:18,9795.86,EFT,Retail,0
4908,ACC-646417,2026-02-16 15:43:18,1081.21,EFT,Retail,0
4909,ACC-344524,2026-02-16 15:43:18,2008.36,EFT,Retail,0
4910,ACC-408682,2026-02-16 15:43:18,1476.11,EFT,Retail,0
4911,ACC-192462,2026-02-16 15:43:18,3863.39,EFT,Retail,0
4912,ACC-962571,2026-02-16 15:43:18,9216.04,EFT,Retail,0
4913,ACC-909194,2026-02-16 15:43:18,2971.73,EFT,Retail,0
4914,ACC-146114,2026-02-16 15:43:18,8905.35,EFT,Retail,0
4915,ACC-840886,2026-02-16 15:43:18,2191.5,EFT,Retail,0
4916,ACC-525874,2026-02-16 15:43:18,4875.82,EFT,Retail,0
4917,ACC-666006,2026-02-16 15:43:18,894.96,EFT,Retail,0
4918,ACC-581920,2026-02-16 15:43:18,9949.62,EFT,Retail,0
4919,ACC-871449,2026-02-16 15:43:18,1806.0,EFT,Retail,0
4920,ACC-204135,2026-02-16 15:43:18,5840.26,EFT,Retail,0
4921,ACC-201689,2026-02-16 15:43:18,8459.0,EFT,Retail,0
4922,ACC-923480,2026-02-16 15:43:18,9032.87,EFT,Retail,0
4923,ACC-232865,2026-02-16 15:43:18,4236.48,EFT,Retail,0
4924,ACC-195257,2026-02-16 15:43:18,5031.34,EFT,Retail,0
4925,ACC-533199,2026-02-16 15:43:18,8122.23,EFT,Retail,0
4926,ACC-684028,2026-02-16 15:43:18,3932.46,EFT,Retail,0
4927,ACC-925858,2026-02-16 15:43:18,5296.89,EFT,Retail,0
4928,ACC-899952,2026-02-16 15:43:18,7574.37,EFT,Retail,0
4929,ACC-397975,2026-02-16 15:43:18,2933.82,EFT,Retail,0
4930,ACC-539326,2026-02-16 15:43:18,197.32,EFT,Retail,0
4931,ACC-200790,2026-02-16 15:43:18,6572.36,EFT,Retail,1
4932,ACC-801411,2026-02-16 15:43:18,461.01,EFT,Retail,0
4933,ACC-391617,2026-02-16 15:43:18,9427.02,EFT,Retail,0
4934,ACC-891244,2026-02-16 15:43:18,1714.41,EFT,Retail,0
4935,ACC-625863,2026-02-16 15:43:18,2622.97,EFT,Retail,0
4936,ACC-105516,2026-02-16 15:43:18,3548.38,EFT,Retail,0
4937,ACC-743033,2026-02-16 15:43:18,3050.13,EFT,Retail,0
4938,ACC-993748,2026-02-16 15:43:18,8204.16,EFT,Retail,0
4939,ACC-238003,2026-02-16 15:43:18,3979.35,EFT,Retail,0
4940,ACC-509053,2026-02-16 15:43:18,6835.35,EFT,Retail,0
4941,ACC-298194,2026-02-16 15:43:18,9385.86,EFT,Retail,0
4942,ACC-411095,2026-02-16 15:43:18,6314.55,EFT,Retail,0
4943,ACC-736372,2026-02-16 15:43:18,1745.37,EFT,Retail,0
4944,ACC-310251,2026-02-16 15:43:18,9137.26,EFT,Retail,0
4945,ACC-638018,2026-02-16 15:43:18,3856.07,EFT,Retail,0
4946,ACC-564731,2026-02-16 15:43:18,1779.27,EFT,Retail,0
4947,ACC-251979,2026-02-16 15:43:18,8227.46,EFT,Retail,0
4948,ACC-610661,2026-02-16 15:43:18,156.25,EFT,Retail,0
4949,ACC-849460,2026-02-16 15:43:18,359.06,EFT,Retail,0
4950,ACC-369016,2026-02-16 15:43:18,4505.62,EFT,Retail,0
4951,ACC-485876,2026-02-16 15:43:18,754.96,EFT,Retail,0
4952,ACC-306675,2026-02-16 15:43:18,8745.22,EFT,Retail,0
4953,ACC-815396,2026-02-16 15:43:18,9233.56,EFT,Retail,0
4954,ACC-451501,2026-02-16 15:43:18,2564.09,EFT,Retail,0
4955,ACC-804381,2026-02-16 15:43:18,5821.06,EFT,Retail,0
4956,ACC-159981,2026-02-16 15:43:18,6454.54,EFT,Retail,0
4957,ACC-280263,2026-02-16 15:43:18,9194.69,EFT,Retail,1
4958,ACC-301542,2026-02-16 15:43:18,1302.73,EFT,Retail,1
4959,ACC-556276,2026-02-16 15:43:18,5961.91,EFT,Retail,0
4960,ACC-560442,2026-02-16 15:43:18,1779.07,EFT,Retail,0
4961,ACC-315917,2026-02-16 15:43:18,1353.64,EFT,Retail,1
4962,ACC-441448,2026-02-16 15:43:18,256.48,EFT,Retail,1
4963,ACC-886108,2026-02-16 15:43:18,3970.32,EFT,Retail,0
4964,ACC-669602,2026-02-16 15:43:18,700.65,EFT,Retail,0
4965,ACC-143252,2026-02-16 15:43:18,8853.39,EFT,Retail,0
4966,ACC-780927,2026-02-16 15:43:18,9353.69,EFT,Retail,0
4967,ACC-306384,2026-02-16 15:43:18,9253.28,EFT,Retail,0
4968,ACC-925724,2026-02-16 15:43:18,7712.85,EFT,Retail,0
4969,ACC-285570,2026-02-16 15:43:18,7189.19,EFT,Retail,1
4970,ACC-751044,2026-02-16 15:43:18,6888.32,EFT,Retail,0
4971,ACC-373206,2026-02-16 15:43:18,6957.79,EFT,Retail,0
4972,ACC-778316,2026-02-16 15:43:18,638.12,EFT,Retail,0
4973,ACC-188733,2026-02-16 15:43:18,3189.45,EFT,Retail,0
4974,ACC-584110,2026-02-16 15:43:18,7926.6,EFT,Retail,0
4975,ACC-433016,2026-02-16 15:43:18,8012.92,EFT,Retail,0
4976,ACC-170334,2026-02-16 15:43:18,7015.33,EFT,Retail,0
4977,ACC-335335,2026-02-16 15:43:18,4877.69,EFT,Retail,0
4978,ACC-827791,2026-02-16 15:43:18,801.06,EFT,Retail,1
4979,ACC-669239,2026-02-16 15:43:18,2387.59,EFT,Retail,0
4980,ACC-788826,2026-02-16 15:43:18,9378.32,EFT,Retail,0
4981,ACC-236669,2026-02-16 15:43:18,5800.63,EFT,Retail,0
4982,ACC-535212,2026-02-16 15:43:18,835.93,EFT,Retail,1
4983,ACC-626957,2026-02-16 15:43:18,257.68,EFT,Retail,0
4984,ACC-805845,2026-02-16 15:43:18,8044.16,EFT,Retail,0
4985,ACC-939763,2026-02-16 15:43:18,6575.61,EFT,Retail,0
4986,ACC-523248,2026-02-16 15:43:18,8856.05,EFT,Retail,0
4987,ACC-486256,2026-02-16 15:43:18,942.74,EFT,Retail,0
4988,ACC-672789,2026-02-16 15:43:18,6306.1,EFT,Retail,0
4989,ACC-394238,2026-02-16 15:43:18,9034.01,EFT,Retail,0
4990,ACC-973760,2026-02-16 15:43:18,2455.98,EFT,Retail,0
4991,ACC-856421,2026-02-16 15:43:18,2559.84,EFT,Retail,0
4992,ACC-122166,2026-02-16 15:43:18,8475.99,EFT,Retail,0
4993,ACC-349962,2026-02-16 15:43:18,8963.58,EFT,Retail,0
4994,ACC-598461,2026-02-16 15:43:18,8234.76,EFT,Retail,0
4995,ACC-827913,2026-02-16 15:43:18,6764.3,EFT,Retail,1
4996,ACC-774614,2026-02-16 15:43:18,8805.42,EFT,Retail,0
4997,ACC-215505,2026-02-16 15:43:18,1797.19,EFT,Retail,0
4998,ACC-125856,2026-02-16 15:43:18,6029.17,EFT,Retail,0
4999,ACC-849907,2026-02-16 15:43:18,3809.62,EFT,Retail,0
5000,ACC-894440,2026-02-16 15:43:18,1982.0,EFT,Retail,0
5001,ACC-207745,2026-02-16 15:43:18,5699.98,EFT,Retail,0
5002,ACC-769778,2026-02-16 15:43:18,2484.76,EFT,Retail,0
5003,ACC-373147,2026-02-16 15:43:18,4881.31,EFT,Retail,0
5004,ACC-267781,2026-02-16 15:43:18,3416.3,EFT,Retail,0
5005,ACC-747552,2026-02-16 15:43:18,1508.78,EFT,Retail,0
5006,ACC-574093,2026-02-16 15:43:18,8462.13,EFT,Retail,0
5007,ACC-743603,2026-02-16 15:43:18,6233.23,EFT,Retail,1
5008,ACC-987741,2026-02-16 15:43:18,180.9,EFT,Retail,0
5009,ACC-642050,2026-02-16 15:43:18,6174.64,EFT,Retail,0
5010,ACC-595019,2026-02-16 15:43:18,9086.61,EFT,Retail,0
5011,ACC-766187,2026-02-16 15:43:18,213.26,EFT,Retail,0
5012,ACC-429453,2026-02-16 15:43:18,1722.73,EFT,Retail,0
5013,ACC-369211,2026-02-16 15:43:18,2060.52,EFT,Retail,0
5014,ACC-141667,2026-02-16 15:43:18,8328.16,EFT,Retail,0
5015,ACC-664733,2026-02-16 15:43:18,618.51,EFT,Retail,0
5016,ACC-953654,2026-02-16 15:43:18,4620.91,EFT,Retail,0
5017,ACC-944586,2026-02-16 15:43:18,2973.26,EFT,Retail,0
5018,ACC-518256,2026-02-16 15:43:18,3096.24,EFT,Retail,0
5019,ACC-856701,2026-02-16 15:43:18,7421.05,EFT,Retail,0
5020,ACC-743157,2026-02-16 15:43:18,85.35,EFT,Retail,0
5021,ACC-521634,2026-02-16 15:43:18,6459.63,EFT,Retail,0
5022,ACC-265542,2026-02-16 15:43:18,4465.88,EFT,Retail,0
5023,ACC-159301,2026-02-16 15:43:18,2860.61,EFT,Retail,0
5024,ACC-374473,2026-02-16 15:43:18,8269.61,EFT,Retail,0
5025,ACC-656720,2026-02-16 15:43:18,4332.15,EFT,Retail,0
5026,ACC-326854,2026-02-16 15:43:18,3292.78,EFT,Retail,0
5027,ACC-516895,2026-02-16 15:43:18,6454.55,EFT,Retail,0
5028,ACC-326575,2026-02-16 15:43:18,7458.82,EFT,Retail,1
5029,ACC-669829,2026-02-16 15:43:18,2432.48,EFT,Retail,0
5030,ACC-868866,2026-02-16 15:43:18,3210.57,EFT,Retail,0
5031,ACC-323930,2026-02-16 15:43:18,1168.69,EFT,Retail,0
5032,ACC-855041,2026-02-16 15:43:18,6809.48,EFT,Retail,0
5033,ACC-457161,2026-02-16 15:43:18,3204.14,EFT,Retail,0
5034,ACC-186784,2026-02-16 15:43:18,2475.33,EFT,Retail,0
5035,ACC-999396,2026-02-16 15:43:18,1514.9,EFT,Retail,0
5036,ACC-408558,2026-02-16 15:43:18,4358.25,EFT,Retail,0
5037,ACC-500957,2026-02-16 15:43:18,7757.51,EFT,Retail,0
5038,ACC-445516,2026-02-16 15:43:18,2928.38,EFT,Retail,0
5039,ACC-715453,2026-02-16 15:43:18,4817.73,EFT,Retail,0
5040,ACC-407304,2026-02-16 15:43:18,6351.86,EFT,Retail,0
5041,ACC-867118,2026-02-16 15:43:18,8070.24,EFT,Retail,0
5042,ACC-972299,2026-02-16 15:43:18,4119.31,EFT,Retail,0
5043,ACC-571745,2026-02-16 15:43:18,1648.35,EFT,Retail,0
5044,ACC-787548,2026-02-16 15:43:18,646.45,EFT,Retail,0
5045,ACC-966744,2026-02-16 15:43:18,7210.55,EFT,Retail,0
5046,ACC-475732,2026-02-16 15:43:18,9390.14,EFT,Retail,0
5047,ACC-456499,2026-02-16 15:43:18,6526.6,EFT,Retail,0
5048,ACC-475184,2026-02-16 15:43:18,8594.47,EFT,Retail,0
5049,ACC-689274,2026-02-16 15:43:18,1338.92,EFT,Retail,0
5050,ACC-211952,2026-02-16 15:43:18,5063.15,EFT,Retail,0
5051,ACC-345761,2026-02-16 15:43:18,8901.35,EFT,Retail,0
5052,ACC-538245,2026-02-16 15:43:18,5402.89,EFT,Retail,0
5053,ACC-624038,2026-02-16 15:43:18,1894.45,EFT,Retail,0
5054,ACC-490432,2026-02-16 15:43:18,5677.79,EFT,Retail,0
5055,ACC-985543,2026-02-16 15:43:18,3073.22,EFT,Retail,0
5056,ACC-101815,2026-02-16 15:43:18,2556.95,EFT,Retail,0
5057,ACC-635539,2026-02-16 15:43:18,1579.42,EFT,Retail,0
5058,ACC-594159,2026-02-16 15:43:18,7315.97,EFT,Retail,0
5059,ACC-873225,2026-02-16 15:43:18,2633.41,EFT,Retail,0
5060,ACC-915762,2026-02-16 15:43:18,3141.6,EFT,Retail,0
5061,ACC-383926,2026-02-16 15:43:18,225.96,EFT,Retail,0
5062,ACC-788504,2026-02-16 15:43:18,3253.47,EFT,Retail,0
5063,ACC-714314,2026-02-16 15:43:18,4176.9,EFT,Retail,0
5064,ACC-955542,2026-02-16 15:43:18,6308.1,EFT,Retail,0
5065,ACC-656906,2026-02-16 15:43:18,1871.93,EFT,Retail,0
5066,ACC-852838,2026-02-16 15:43:18,9435.96,EFT,Retail,0
5067,ACC-290625,2026-02-16 15:43:18,4334.72,EFT,Retail,0
5068,ACC-423373,2026-02-16 15:43:18,2006.85,EFT,Retail,0
5069,ACC-122974,2026-02-16 15:43:18,3510.84,EFT,Retail,0
5070,ACC-406850,2026-02-16 15:43:18,6682.05,EFT,Retail,0
5071,ACC-627712,2026-02-16 15:43:18,9771.58,EFT,Retail,0
5072,ACC-732034,2026-02-16 15:43:18,1310.64,EFT,Retail,0
5073,ACC-414539,2026-02-16 15:43:18,1018.36,EFT,Retail,0
5074,ACC-998247,2026-02-16 15:43:18,6081.3,EFT,Retail,0
5075,ACC-467254,2026-02-16 15:43:18,9008.31,EFT,Retail,0
5076,ACC-727648,2026-02-16 15:43:18,6470.05,EFT,Retail,0
5077,ACC-795980,2026-02-16 15:43:18,4379.63,EFT,Retail,0
5078,ACC-131949,2026-02-16 15:43:18,5678.66,EFT,Retail,0
5079,ACC-964499,2026-02-16 15:43:18,6042.82,EFT,Retail,0
5080,ACC-897302,2026-02-16 15:43:18,102.15,EFT,Retail,0
5081,ACC-942714,2026-02-16 15:43:18,5015.5,EFT,Retail,0
5082,ACC-989982,2026-02-16 15:43:18,8482.35,EFT,Retail,0
5083,ACC-845314,2026-02-16 15:43:18,3169.36,EFT,Retail,0
5084,ACC-595612,2026-02-16 15:43:18,4525.1,EFT,Retail,0
5085,ACC-725517,2026-02-16 15:43:18,6435.69,EFT,Retail,0
5086,ACC-759896,2026-02-16 15:43:18,2677.35,EFT,Retail,0
5087,ACC-902709,2026-02-16 15:43:18,424.33,EFT,Retail,0
5088,ACC-599528,2026-02-16 15:43:18,1657.59,EFT,Retail,0
5089,ACC-389113,2026-02-16 15:43:18,1150.78,EFT,Retail,0
5090,ACC-741834,2026-02-16 15:43:18,7307.2,EFT,Retail,0
5091,ACC-440730,2026-02-16 15:43:18,3505.0,EFT,Retail,0
5092,ACC-128931,2026-02-16 15:43:18,3105.45,EFT,Retail,0
5093,ACC-414816,2026-02-16 15:43:18,3801.2,EFT,Retail,0
5094,ACC-204141,2026-02-16 15:43:18,249.21,EFT,Retail,0
5095,ACC-831309,2026-02-16 15:43:18,7304.34,EFT,Retail,0
5096,ACC-892946,2026-02-16 15:43:18,7618.45,EFT,Retail,0
5097,ACC-590343,2026-02-16 15:43:18,2259.13,EFT,Retail,0
5098,ACC-817918,2026-02-16 15:43:18,5031.81,EFT,Retail,0
5099,ACC-194211,2026-02-16 15:43:18,1548.65,EFT,Retail,0
5100,ACC-853156,2026-02-16 15:43:18,8033.42,EFT,Retail,0
5101,ACC-208821,2026-02-16 15:43:18,859.98,EFT,Retail,0
5102,ACC-170453,2026-02-16 15:43:18,1896.42,EFT,Retail,0
5103,ACC-998112,2026-02-16 15:43:18,8494.17,EFT,Retail,0
5104,ACC-746769,2026-02-16 15:43:18,8330.36,EFT,Retail,0
5105,ACC-592559,2026-02-16 15:43:18,7086.02,EFT,Retail,0
5106,ACC-441940,2026-02-16 15:43:18,1962.26,EFT,Retail,0
5107,ACC-656160,2026-02-16 15:43:18,5658.0,EFT,Retail,1
5108,ACC-260436,2026-02-16 15:43:18,9659.16,EFT,Retail,0
5109,ACC-618592,2026-02-16 15:43:18,9966.94,EFT,Retail,0
5110,ACC-355646,2026-02-16 15:43:18,6557.77,EFT,Retail,0
5111,ACC-249684,2026-02-16 15:43:18,5513.92,EFT,Retail,0
5112,ACC-672294,2026-02-16 15:43:18,4053.78,EFT,Retail,0
5113,ACC-442066,2026-02-16 15:43:18,5426.46,EFT,Retail,0
5114,ACC-313397,2026-02-16 15:43:18,4665.13,EFT,Retail,0
5115,ACC-735991,2026-02-16 15:43:18,6695.68,EFT,Retail,0
5116,ACC-217584,2026-02-16 15:43:18,9696.35,EFT,Retail,0
5117,ACC-435011,2026-02-16 15:43:18,4924.88,EFT,Retail,0
5118,ACC-326100,2026-02-16 15:43:18,2189.02,EFT,Retail,0
5119,ACC-142757,2026-02-16 15:43:18,2150.1,EFT,Retail,0
5120,ACC-115843,2026-02-16 15:43:18,2904.41,EFT,Retail,0
5121,ACC-213071,2026-02-16 15:43:18,4300.01,EFT,Retail,0
5122,ACC-617937,2026-02-16 15:43:18,5581.38,EFT,Retail,0
5123,ACC-682075,2026-02-16 15:43:18,410.54,EFT,Retail,0
5124,ACC-281739,2026-02-16 15:43:18,2146.04,EFT,Retail,0
5125,ACC-723083,2026-02-16 15:43:18,598.96,EFT,Retail,0
5126,ACC-939700,2026-02-16 15:43:18,9973.88,EFT,Retail,0
5127,ACC-952770,2026-02-16 15:43:18,1738.05,EFT,Retail,0
5128,ACC-649773,2026-02-16 15:43:18,9749.3,EFT,Retail,0
5129,ACC-357026,2026-02-16 15:43:18,3017.02,EFT,Retail,0
5130,ACC-418288,2026-02-16 15:43:18,8130.16,EFT,Retail,0
5131,ACC-623389,2026-02-16 15:43:18,8953.61,EFT,Retail,0
5132,ACC-977322,2026-02-16 15:43:18,6774.8,EFT,Retail,0
5133,ACC-354272,2026-02-16 15:43:18,236.48,EFT,Retail,0
5134,ACC-354137,2026-02-16 15:43:18,5998.85,EFT,Retail,0
5135,ACC-965652,2026-02-16 15:43:18,3522.88,EFT,Retail,0
5136,ACC-390515,2026-02-16 15:43:18,9861.81,EFT,Retail,1
5137,ACC-868649,2026-02-16 15:43:18,3827.17,EFT,Retail,0
5138,ACC-648053,2026-02-16 15:43:18,9904.83,EFT,Retail,0
5139,ACC-690762,2026-02-16 15:43:18,9053.03,EFT,Retail,0
5140,ACC-163560,2026-02-16 15:43:18,6811.96,EFT,Retail,0
5141,ACC-934263,2026-02-16 15:43:18,524.7,EFT,Retail,0
5142,ACC-324948,2026-02-16 15:43:18,8053.01,EFT,Retail,0
5143,ACC-970730,2026-02-16 15:43:18,73.62,EFT,Retail,0
5144,ACC-684808,2026-02-16 15:43:18,8458.15,EFT,Retail,0
5145,ACC-875005,2026-02-16 15:43:18,4664.49,EFT,Retail,0
5146,ACC-410598,2026-02-16 15:43:18,4788.75,EFT,Retail,0
5147,ACC-422746,2026-02-16 15:43:18,7158.94,EFT,Retail,0
5148,ACC-433519,2026-02-16 15:43:18,3419.28,EFT,Retail,0
5149,ACC-967389,2026-02-16 15:43:18,251.02,EFT,Retail,0
5150,ACC-186171,2026-02-16 15:43:18,7760.97,EFT,Retail,0
5151,ACC-674159,2026-02-16 15:43:18,4100.27,EFT,Retail,0
5152,ACC-506145,2026-02-16 15:43:18,8475.53,EFT,Retail,0
5153,ACC-889355,2026-02-16 15:43:18,7334.78,EFT,Retail,0
5154,ACC-982530,2026-02-16 15:43:18,7943.34,EFT,Retail,0
5155,ACC-789855,2026-02-16 15:43:18,7428.26,EFT,Retail,0
5156,ACC-860112,2026-02-16 15:43:18,9790.21,EFT,Retail,0
5157,ACC-882923,2026-02-16 15:43:18,2653.88,EFT,Retail,0
5158,ACC-810829,2026-02-16 15:43:18,7974.69,EFT,Retail,0
5159,ACC-727445,2026-02-16 15:43:18,6320.67,EFT,Retail,0
5160,ACC-503245,2026-02-16 15:43:18,337.04,EFT,Retail,0
5161,ACC-118642,2026-02-16 15:43:18,6304.76,EFT,Retail,0
5162,ACC-603785,2026-02-16 15:43:18,5280.95,EFT,Retail,1
5163,ACC-299500,2026-02-16 15:43:18,2247.63,EFT,Retail,0
5164,ACC-657797,2026-02-16 15:43:18,7224.36,EFT,Retail,0
5165,ACC-637266,2026-02-16 15:43:18,7262.55,EFT,Retail,0
5166,ACC-120835,2026-02-16 15:43:18,5946.05,EFT,Retail,0
5167,ACC-760643,2026-02-16 15:43:18,9595.22,EFT,Retail,0
5168,ACC-188893,2026-02-16 15:43:18,7074.52,EFT,Retail,0
5169,ACC-174137,2026-02-16 15:43:18,6890.37,EFT,Retail,0
5170,ACC-930873,2026-02-16 15:43:18,217.8,EFT,Retail,0
5171,ACC-668139,2026-02-16 15:43:18,1383.67,EFT,Retail,0
5172,ACC-617574,2026-02-16 15:43:18,4813.06,EFT,Retail,0
5173,ACC-966227,2026-02-16 15:43:18,7685.38,EFT,Retail,1
5174,ACC-523642,2026-02-16 15:43:18,4877.73,EFT,Retail,0
5175,ACC-703269,2026-02-16 15:43:18,2713.28,EFT,Retail,0
5176,ACC-923254,2026-02-16 15:43:18,5364.07,EFT,Retail,0
5177,ACC-172042,2026-02-16 15:43:18,5866.74,EFT,Retail,0
5178,ACC-735504,2026-02-16 15:43:18,4508.99,EFT,Retail,0
5179,ACC-395239,2026-02-16 15:43:18,2317.75,EFT,Retail,0
5180,ACC-260555,2026-02-16 15:43:18,3677.4,EFT,Retail,0
5181,ACC-472933,2026-02-16 15:43:18,1612.99,EFT,Retail,0
5182,ACC-399719,2026-02-16 15:43:18,9749.57,EFT,Retail,0
5183,ACC-508350,2026-02-16 15:43:18,6414.57,EFT,Retail,0
5184,ACC-375603,2026-02-16 15:43:18,9927.69,EFT,Retail,0
5185,ACC-322788,2026-02-16 15:43:18,1022.02,EFT,Retail,0
5186,ACC-581770,2026-02-16 15:43:18,3713.58,EFT,Retail,0
5187,ACC-226338,2026-02-16 15:43:18,9492.09,EFT,Retail,0
5188,ACC-799265,2026-02-16 15:43:18,9100.56,EFT,Retail,0
5189,ACC-430128,2026-02-16 15:43:18,1758.58,EFT,Retail,0
5190,ACC-430070,2026-02-16 15:43:18,4971.32,EFT,Retail,0
5191,ACC-492156,2026-02-16 15:43:18,223.74,EFT,Retail,0
5192,ACC-960652,2026-02-16 15:43:18,3673.63,EFT,Retail,1
5193,ACC-764000,2026-02-16 15:43:18,7849.71,EFT,Retail,0
5194,ACC-282423,2026-02-16 15:43:18,8789.02,EFT,Retail,0
5195,ACC-365895,2026-02-16 15:43:18,1179.11,EFT,Retail,0
5196,ACC-246205,2026-02-16 15:43:18,7025.44,EFT,Retail,0
5197,ACC-117278,2026-02-16 15:43:18,198.92,EFT,Retail,0
5198,ACC-234688,2026-02-16 15:43:18,6226.73,EFT,Retail,0
5199,ACC-508587,2026-02-16 15:43:18,2767.28,EFT,Retail,0
5200,ACC-350408,2026-02-16 15:43:18,3261.09,EFT,Retail,0
5201,ACC-100822,2026-02-16 15:43:18,6170.26,EFT,Retail,0
5202,ACC-604783,2026-02-16 15:43:18,5571.82,EFT,Retail,0
5203,ACC-860451,2026-02-16 15:43:18,9148.35,EFT,Retail,0
5204,ACC-506967,2026-02-16 15:43:18,1429.15,EFT,Retail,0
5205,ACC-425211,2026-02-16 15:43:18,7326.73,EFT,Retail,0
5206,ACC-728765,2026-02-16 15:43:18,7551.51,EFT,Retail,0
5207,ACC-220512,2026-02-16 15:43:18,6299.02,EFT,Retail,0
5208,ACC-864369,2026-02-16 15:43:18,30.93,EFT,Retail,0
5209,ACC-395696,2026-02-16 15:43:18,2400.63,EFT,Retail,0
5210,ACC-417788,2026-02-16 15:43:18,1215.21,EFT,Retail,0
5211,ACC-439289,2026-02-16 15:43:18,2400.1,EFT,Retail,0
5212,ACC-662854,2026-02-16 15:43:18,9197.17,EFT,Retail,0
5213,ACC-867568,2026-02-16 15:43:18,970.67,EFT,Retail,0
5214,ACC-408398,2026-02-16 15:43:18,9330.07,EFT,Retail,0
5215,ACC-447554,2026-02-16 15:43:18,197.45,EFT,Retail,0
5216,ACC-677620,2026-02-16 15:43:18,3883.82,EFT,Retail,0
5217,ACC-925665,2026-02-16 15:43:18,5374.97,EFT,Retail,0
5218,ACC-157467,2026-02-16 15:43:18,5134.59,EFT,Retail,0
5219,ACC-404467,2026-02-16 15:43:18,5642.81,EFT,Retail,0
5220,ACC-405746,2026-02-16 15:43:18,2790.58,EFT,Retail,0
5221,ACC-139138,2026-02-16 15:43:18,890.39,EFT,Retail,0
5222,ACC-375900,2026-02-16 15:43:18,5885.76,EFT,Retail,0
5223,ACC-415303,2026-02-16 15:43:18,6820.45,EFT,Retail,0
5224,ACC-774944,2026-02-16 15:43:18,6720.49,EFT,Retail,0
5225,ACC-582400,2026-02-16 15:43:18,3487.12,EFT,Retail,0
5226,ACC-668499,2026-02-16 15:43:18,7516.5,EFT,Retail,0
5227,ACC-155168,2026-02-16 15:43:18,7167.46,EFT,Retail,0
5228,ACC-864030,2026-02-16 15:43:18,451.17,EFT,Retail,0
5229,ACC-332855,2026-02-16 15:43:18,2571.97,EFT,Retail,0
5230,ACC-799665,2026-02-16 15:43:18,3576.31,EFT,Retail,0
5231,ACC-286116,2026-02-16 15:43:18,6661.65,EFT,Retail,0
5232,ACC-598328,2026-02-16 15:43:18,6371.76,EFT,Retail,0
5233,ACC-741154,2026-02-16 15:43:18,9876.15,EFT,Retail,0
5234,ACC-137470,2026-02-16 15:43:18,8054.83,EFT,Retail,0
5235,ACC-186500,2026-02-16 15:43:18,7730.21,EFT,Retail,0
5236,ACC-608309,2026-02-16 15:43:18,936.32,EFT,Retail,0
5237,ACC-629272,2026-02-16 15:43:18,6190.17,EFT,Retail,0
5238,ACC-817449,2026-02-16 15:43:18,9933.02,EFT,Retail,0
5239,ACC-905626,2026-02-16 15:43:18,7506.77,EFT,Retail,0
